,Incident ID,Category,Description,Day,Date,Time,District,Latitude,Longitude
0,180362289,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,2018-05-15,10:30,SOUTHERN,-122.41191202732877,37.77520656149669
1,180360948,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,2018-05-15,04:14,SOUTHERN,-122.41925789481357,37.77514629165388
2,180360879,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,2018-05-15,02:01,MISSION,-122.41781255878655,37.757100579642824
3,180360879,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,2018-05-15,02:01,MISSION,-122.41781255878655,37.757100579642824
4,180360879,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,2018-05-15,02:01,MISSION,-122.41781255878655,37.757100579642824
5,180360829,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,2018-05-15,01:27,MISSION,-122.41561725232026,37.75641376904809
6,180360835,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2018-05-15,01:25,SOUTHERN,-122.41004163181597,37.781953653725715
7,180360835,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,2018-05-15,01:25,SOUTHERN,-122.41004163181597,37.781953653725715
8,180360794,LIQUOR LAWS,MISCELLANEOUS LIQOUR LAW VIOLATION,Tuesday,2018-05-15,00:19,PARK,-122.44776112231955,37.76984648754153
9,180360794,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,2018-05-15,00:19,PARK,-122.44776112231955,37.76984648754153
10,180360788,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Monday,2018-05-14,23:43,MISSION,-122.41796448376013,37.75869681664891
11,180360788,OTHER OFFENSES,RESISTING ARREST,Monday,2018-05-14,23:43,MISSION,-122.41796448376013,37.75869681664891
12,180360603,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2018-05-14,21:45,TENDERLOIN,-122.41708535742424,37.78521535904708
13,180360578,ASSAULT,BATTERY,Monday,2018-05-14,21:30,SOUTHERN,-122.39100427327769,37.79251826551054
14,180360700,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2018-05-14,21:30,SOUTHERN,-122.4140272626904,37.77186361771543
15,180360465,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,2018-05-14,20:42,SOUTHERN,-122.41283433212864,37.77779030942458
16,180360368,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,2018-05-14,20:02,TENDERLOIN,-122.40985372994119,37.783386237938174
17,180360352,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2018-05-14,20:01,SOUTHERN,-122.4137213655681,37.775436824246235
18,180360255,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,2018-05-14,19:47,MISSION,-122.42188635798068,37.76491789094235
19,180360255,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,2018-05-14,19:47,MISSION,-122.42188635798068,37.76491789094235
20,180360540,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2018-05-14,19:15,RICHMOND,-122.46656548859937,37.782849155153016
21,180360164,ASSAULT,BATTERY,Monday,2018-05-14,19:11,PARK,-122.435637436721,37.768169434617505
22,180360158,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,2018-05-14,19:05,MISSION,-122.42188635798068,37.76491789094235
23,180360158,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,2018-05-14,19:05,MISSION,-122.42188635798068,37.76491789094235
24,180360158,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Monday,2018-05-14,19:05,MISSION,-122.42188635798068,37.76491789094235
25,180360170,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,2018-05-14,18:57,SOUTHERN,-122.40461433268504,37.77684514192746
26,180360045,ASSAULT,THREATS AGAINST LIFE,Monday,2018-05-14,17:57,MISSION,-122.42174038877843,37.759405250629015
27,180360681,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,2018-05-14,17:57,SOUTHERN,-122.40743417623575,37.77827177642468
28,180359979,WARRANTS,WARRANT ARREST,Monday,2018-05-14,17:50,BAYVIEW,-122.38951764803554,37.77246824000607
29,180359888,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,2018-05-14,17:36,SOUTHERN,-122.41293306238357,37.773927452481935
30,180359888,KIDNAPPING,FALSE IMPRISONMENT,Monday,2018-05-14,17:36,SOUTHERN,-122.41293306238357,37.773927452481935
31,180359850,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,2018-05-14,17:30,MISSION,-122.41145623126778,37.76554897620598
32,180359850,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Monday,2018-05-14,17:30,MISSION,-122.41145623126778,37.76554897620598
33,180359850,OTHER OFFENSES,RESISTING ARREST,Monday,2018-05-14,17:30,MISSION,-122.41145623126778,37.76554897620598
34,180360669,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,2018-05-14,17:00,SOUTHERN,-122.39738878482612,37.78255434524264
35,180359769,NON-CRIMINAL,AIDED CASE,Monday,2018-05-14,16:40,SOUTHERN,-122.40178708470904,37.77537350502582
36,180359571,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,2018-05-14,16:20,RICHMOND,-122.4408283542011,37.79033106356438
37,180359606,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,2018-05-14,16:10,SOUTHERN,-122.40842111692214,37.7835699386918
38,180359606,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,2018-05-14,16:10,SOUTHERN,-122.40842111692214,37.7835699386918
39,180359430,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,2018-05-14,15:35,MISSION,-122.4198145938115,37.765842721337165
40,180359333,ASSAULT,CHILD ABUSE (PHYSICAL),Monday,2018-05-14,15:14,MISSION,-122.4104888293078,37.765605863870505
41,180359333,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,2018-05-14,15:14,MISSION,-122.4104888293078,37.765605863870505
42,180359333,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,2018-05-14,15:14,MISSION,-122.4104888293078,37.765605863870505
43,180359264,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,2018-05-14,14:57,SOUTHERN,-122.40340479147905,37.775420706711
44,180359894,NON-CRIMINAL,FOUND PROPERTY,Monday,2018-05-14,14:46,PARK,-122.44359704751092,37.782643528093914
45,180359327,ASSAULT,THREATS AGAINST LIFE,Monday,2018-05-14,14:45,NORTHERN,-122.41778534058587,37.78494749569731
46,180359327,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,2018-05-14,14:45,NORTHERN,-122.41778534058587,37.78494749569731
47,180359195,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,2018-05-14,14:38,BAYVIEW,-122.37071254029084,37.72819104833552
48,180359195,WARRANTS,ENROUTE TO U.S. MARSHALL,Monday,2018-05-14,14:38,BAYVIEW,-122.37071254029084,37.72819104833552
49,180360299,NON-CRIMINAL,AIDED CASE,Monday,2018-05-14,14:05,CENTRAL,-122.39700008427126,37.79353047155304
50,180359117,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,2018-05-14,13:31,PARK,-122.43597642071613,37.78239781239685
51,180359559,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,2018-05-14,13:20,RICHMOND,-122.37439714215347,37.819923463743024
52,180358971,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,2018-05-14,13:02,MISSION,-122.41983289014406,37.76746252618251
53,180358971,OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,Monday,2018-05-14,13:02,MISSION,-122.41983289014406,37.76746252618251
54,180359054,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,2018-05-14,12:46,SOUTHERN,-122.40669059226074,37.78520719184194
55,180358852,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,2018-05-14,12:30,BAYVIEW,-122.39774442710336,37.729934693604356
56,180358868,WARRANTS,WARRANT ARREST,Monday,2018-05-14,12:25,MISSION,-122.43445735395501,37.760976609084544
57,180358987,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Monday,2018-05-14,12:22,CENTRAL,-122.41665048206421,37.80816605335633
58,180358987,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,2018-05-14,12:22,CENTRAL,-122.41665048206421,37.80816605335633
59,180358921,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2018-05-14,12:10,NORTHERN,-122.44573808046123,37.8015741248208
60,180358727,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,2018-05-14,11:10,TENDERLOIN,-122.41531796699203,37.78071792859985
61,180358664,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Monday,2018-05-14,10:44,MISSION,-122.42187648849193,37.76408889445322
62,180358664,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,2018-05-14,10:44,MISSION,-122.42187648849193,37.76408889445322
63,180358551,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,2018-05-14,10:23,TENDERLOIN,-122.41553300799912,37.782137299784225
64,180359690,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,2018-05-14,10:00,TENDERLOIN,-122.40985372994119,37.783386237938174
65,180358432,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,2018-05-14,09:30,TARAVAL,-122.48543981309969,37.75850069113568
66,180358432,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,2018-05-14,09:30,TARAVAL,-122.48543981309969,37.75850069113568
67,180358432,ASSAULT,THREATS AGAINST LIFE,Monday,2018-05-14,09:30,TARAVAL,-122.48543981309969,37.75850069113568
68,180358272,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,2018-05-14,08:54,NORTHERN,-122.43099240904681,37.78350582637344
69,180358200,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,2018-05-14,08:25,TENDERLOIN,-122.4129305220591,37.783834437414136
70,180358266,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,2018-05-14,08:08,TENDERLOIN,-122.41259697063744,37.78111921215415
71,180358266,NON-CRIMINAL,AIDED CASE,Monday,2018-05-14,08:08,TENDERLOIN,-122.41259697063744,37.78111921215415
72,180358244,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,2018-05-14,08:00,SOUTHERN,-122.40535937175287,37.785977476162536
73,180358244,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,2018-05-14,08:00,SOUTHERN,-122.40535937175287,37.785977476162536
74,180358175,WARRANTS,WARRANT ARREST,Monday,2018-05-14,07:47,MISSION,-122.43228179167782,37.764289195574904
75,180358175,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",Monday,2018-05-14,07:47,MISSION,-122.43228179167782,37.764289195574904
76,180358153,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,2018-05-14,06:59,TENDERLOIN,-122.4177103447255,37.78423628778867
77,180358125,ASSAULT,BATTERY,Monday,2018-05-14,06:25,SOUTHERN,-122.42030348249165,37.77089688585604
78,180358056,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,2018-05-14,02:41,MISSION,-122.41344955677596,37.75736377959691
79,180358034,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,2018-05-14,01:50,TARAVAL,-122.47510200629827,37.734623708357
80,180358034,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,2018-05-14,01:50,TARAVAL,-122.47510200629827,37.734623708357
81,180358034,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Monday,2018-05-14,01:50,TARAVAL,-122.47510200629827,37.734623708357
82,180358012,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,2018-05-14,01:27,SOUTHERN,-122.41079391548197,37.780832063095986
83,180358012,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,2018-05-14,01:27,SOUTHERN,-122.41079391548197,37.780832063095986
84,180358012,OTHER OFFENSES,PROBATION VIOLATION,Monday,2018-05-14,01:27,SOUTHERN,-122.41079391548197,37.780832063095986
85,180358028,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,2018-05-14,01:19,NORTHERN,-122.42033209959268,37.77620757682619
86,180357989,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,2018-05-14,01:03,SOUTHERN,-122.41029351968982,37.78223058700358
87,180357989,OTHER OFFENSES,RECKLESS DRIVING,Monday,2018-05-14,01:03,SOUTHERN,-122.41029351968982,37.78223058700358
88,180357967,ASSAULT,BATTERY,Monday,2018-05-14,00:04,MISSION,-122.41874873352268,37.755437187509735
89,180358686,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,2018-05-13,23:53,RICHMOND,-122.46976870002857,37.775045653944254
90,180359797,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2018-05-13,23:30,BAYVIEW,-122.3999950223809,37.73089146430011
91,180357882,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,2018-05-13,23:15,MISSION,-122.40819236737882,37.75285341932685
92,180357882,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,2018-05-13,23:15,MISSION,-122.40819236737882,37.75285341932685
93,180357898,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,2018-05-13,23:10,SOUTHERN,-122.40816295385729,37.780534538527796
94,180360001,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,2018-05-13,22:30,SOUTHERN,-122.3984724160002,37.783342091672075
95,180357848,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2018-05-13,22:06,TARAVAL,-122.4727461204186,37.71863054933365
96,180357917,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,22:03,MISSION,-122.40754490645249,37.76511929519941
97,180357951,ASSAULT,THREATS AGAINST LIFE,Sunday,2018-05-13,22:00,INGLESIDE,-122.44959165889178,37.73992605563308
98,180358169,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2018-05-13,22:00,NORTHERN,-122.42166708607135,37.782841984813125
99,180357810,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,2018-05-13,21:55,BAYVIEW,-122.39556536014139,37.75633027490241
100,180357810,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,2018-05-13,21:55,BAYVIEW,-122.39556536014139,37.75633027490241
101,180357810,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,2018-05-13,21:55,BAYVIEW,-122.39556536014139,37.75633027490241
102,180357779,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,2018-05-13,21:48,INGLESIDE,-122.44583577296594,37.71529689512264
103,180357923,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,21:45,NORTHERN,-122.4192030042683,37.78743783091122
104,180357741,ASSAULT,BATTERY,Sunday,2018-05-13,21:00,MISSION,-122.40595772465181,37.75425173641473
105,180357741,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,2018-05-13,21:00,MISSION,-122.40595772465181,37.75425173641473
106,180357741,OTHER OFFENSES,RESISTING ARREST,Sunday,2018-05-13,21:00,MISSION,-122.40595772465181,37.75425173641473
107,180357735,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,20:35,NORTHERN,-122.41912629534178,37.78698495803619
108,180357713,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,2018-05-13,20:20,MISSION,-122.42785716707611,37.7669871098804
109,180357694,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2018-05-13,20:15,SOUTHERN,-122.40616669139584,37.77894341050976
110,180357650,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,20:00,NORTHERN,-122.42511061323069,37.80414615262001
111,180357650,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2018-05-13,20:00,NORTHERN,-122.42511061323069,37.80414615262001
112,180357644,ASSAULT,BATTERY,Sunday,2018-05-13,19:48,SOUTHERN,-122.41343139741369,37.77014816722694
113,180357644,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,2018-05-13,19:48,SOUTHERN,-122.41343139741369,37.77014816722694
114,180357729,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,2018-05-13,19:00,TARAVAL,-122.46818291114076,37.723507722368616
115,180357490,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,18:30,RICHMOND,-122.46348466954441,37.783901514065896
116,180358711,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,2018-05-13,18:30,NORTHERN,-122.43042495533437,37.78071600849889
117,180357440,KIDNAPPING,"ATTEMPTED KIDNAPPING, JUVENILE VICTIM",Sunday,2018-05-13,18:17,MISSION,-122.41840887121592,37.76754844646455
118,180357440,ASSAULT,WILLFUL CRUELTY TO CHILD,Sunday,2018-05-13,18:17,MISSION,-122.41840887121592,37.76754844646455
119,180357440,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,18:17,MISSION,-122.41840887121592,37.76754844646455
120,180357371,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Sunday,2018-05-13,18:10,MISSION,-122.43515009981229,37.761759724359806
121,180357309,NON-CRIMINAL,IMPOUNDED VEHICLE,Sunday,2018-05-13,17:47,SOUTHERN,-122.40696994408712,37.77866179439018
122,180357315,ASSAULT,BATTERY,Sunday,2018-05-13,17:40,PARK,-122.44693331097456,37.770006198835794
123,180357456,ASSAULT,BATTERY,Sunday,2018-05-13,17:40,PARK,-122.43394905997754,37.7731024126357
124,180357456,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,2018-05-13,17:40,PARK,-122.43394905997754,37.7731024126357
125,180357456,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,2018-05-13,17:40,PARK,-122.43394905997754,37.7731024126357
126,180357484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,17:30,RICHMOND,-122.4594869027295,37.774165824460496
127,180357224,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2018-05-13,17:21,MISSION,-122.4198145938115,37.765842721337165
128,180357224,WARRANTS,WARRANT ARREST,Sunday,2018-05-13,17:21,MISSION,-122.4198145938115,37.765842721337165
129,180357274,ASSAULT,BATTERY,Sunday,2018-05-13,17:20,PARK,-122.44170538645098,37.7778540141174
130,180357199,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,17:09,MISSION,-122.42155017646127,37.76213072476106
131,180357199,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2018-05-13,17:09,MISSION,-122.42155017646127,37.76213072476106
132,180357359,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,2018-05-13,17:00,CENTRAL,-122.41516049416906,37.78792110033587
133,180357149,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Sunday,2018-05-13,16:57,CENTRAL,-122.41137857315101,37.80112542629701
134,180357149,ASSAULT,WILLFUL CRUELTY TO CHILD,Sunday,2018-05-13,16:57,CENTRAL,-122.41137857315101,37.80112542629701
135,180357149,ASSAULT,THREATS AGAINST LIFE,Sunday,2018-05-13,16:57,CENTRAL,-122.41137857315101,37.80112542629701
136,180357092,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,2018-05-13,16:15,BAYVIEW,-122.3928836105023,37.75436730700211
137,180357296,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,2018-05-13,16:15,TENDERLOIN,-122.40589536988726,37.78673421849833
138,180357296,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2018-05-13,16:15,TENDERLOIN,-122.40589536988726,37.78673421849833
139,180357296,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,2018-05-13,16:15,TENDERLOIN,-122.40589536988726,37.78673421849833
140,180357064,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,2018-05-13,16:10,TARAVAL,-122.47797668216899,37.72693463503532
141,180357064,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,2018-05-13,16:10,TARAVAL,-122.47797668216899,37.72693463503532
142,180357111,FRAUD,"CREDIT CARD, INCOMPLETE OR COUNTERFEIT",Sunday,2018-05-13,16:09,SOUTHERN,-122.42237502685688,37.77071889658076
143,180356953,NON-CRIMINAL,FOUND PROPERTY,Sunday,2018-05-13,15:51,PARK,-122.4371809707796,37.7760838211857
144,180356975,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Sunday,2018-05-13,15:38,MISSION,-122.42124028139378,37.76495589279124
145,180356975,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2018-05-13,15:38,MISSION,-122.42124028139378,37.76495589279124
146,180356975,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,15:38,MISSION,-122.42124028139378,37.76495589279124
147,180357042,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,2018-05-13,15:38,CENTRAL,-122.40732139433702,37.79458624443584
148,180356969,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,2018-05-13,15:33,PARK,-122.44319435184484,37.766542833629316
149,180357127,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,2018-05-13,15:30,TARAVAL,-122.46579384232334,37.75562467020066
150,180357412,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2018-05-13,15:22,SOUTHERN,-122.4065209871443,37.785062942166064
151,180357412,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,2018-05-13,15:22,SOUTHERN,-122.4065209871443,37.785062942166064
152,180356903,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,2018-05-13,15:18,MISSION,-122.4104888293078,37.765605863870505
153,180356931,SECONDARY CODES,JUVENILE INVOLVED,Sunday,2018-05-13,15:15,TARAVAL,-122.48507389225729,37.7388979772261
154,180356931,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,15:15,TARAVAL,-122.48507389225729,37.7388979772261
155,180357161,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,2018-05-13,15:00,CENTRAL,-122.40761288538702,37.78844860197047
156,180356862,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,14:25,TARAVAL,-122.45561586153802,37.72385901200105
157,180356919,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Sunday,2018-05-13,14:20,INGLESIDE,-122.42356400536492,37.74715610797022
158,180356919,TRESPASS,TRESPASSING,Sunday,2018-05-13,14:20,INGLESIDE,-122.42356400536492,37.74715610797022
159,180356834,OTHER OFFENSES,RESISTING ARREST,Sunday,2018-05-13,14:06,PARK,-122.44550661065246,37.770658327348166
160,180356834,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Sunday,2018-05-13,14:06,PARK,-122.44550661065246,37.770658327348166
161,180357014,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,14:00,NORTHERN,-122.43422782498344,37.79915966103936
162,180357058,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,14:00,PARK,-122.44534678659976,37.770208195917206
163,180357183,FAMILY OFFENSES,"CHILDREN, ABANDONMENT & NEGLECT OF (GENERAL)",Sunday,2018-05-13,14:00,RICHMOND,-122.48525926398008,37.77343931356605
164,180356884,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,13:57,INGLESIDE,-122.41184704236068,37.71068601041103
165,180356759,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Sunday,2018-05-13,13:48,PARK,-122.4461656179778,37.77016118133929
166,180356737,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Sunday,2018-05-13,13:41,PARK,-122.44550661065246,37.770658327348166
167,180356721,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Sunday,2018-05-13,13:40,PARK,-122.44550661065246,37.770658327348166
168,180356793,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,2018-05-13,13:40,CENTRAL,-122.40514995626539,37.799088066139475
169,180356806,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2018-05-13,13:38,CENTRAL,-122.39655642617309,37.79411690579413
170,180356709,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,2018-05-13,13:30,SOUTHERN,-122.40669059226074,37.78520719184194
171,180356668,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2018-05-13,13:20,SOUTHERN,-122.4076335207421,37.78418935014246
172,180356668,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,13:20,SOUTHERN,-122.4076335207421,37.78418935014246
173,180356668,WARRANTS,WARRANT ARREST,Sunday,2018-05-13,13:20,SOUTHERN,-122.4076335207421,37.78418935014246
174,180356646,OTHER OFFENSES,FALSE PERSONATION,Sunday,2018-05-13,12:53,BAYVIEW,-122.40284168086667,37.745036433313714
175,180356646,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,12:53,BAYVIEW,-122.40284168086667,37.745036433313714
176,180356646,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2018-05-13,12:53,BAYVIEW,-122.40284168086667,37.745036433313714
177,180356652,ASSAULT,BATTERY,Sunday,2018-05-13,12:50,NORTHERN,-122.42304929419169,37.793933823604505
178,180356674,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2018-05-13,12:48,SOUTHERN,-122.41293306238357,37.773927452481935
179,180356583,WARRANTS,WARRANT ARREST,Sunday,2018-05-13,12:41,INGLESIDE,-122.45460982776692,37.70919595642674
180,180356486,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,12:29,INGLESIDE,-122.4214886520025,37.743122014559965
181,180356486,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2018-05-13,12:29,INGLESIDE,-122.4214886520025,37.743122014559965
182,180356602,ASSAULT,BATTERY,Sunday,2018-05-13,12:20,NORTHERN,-122.41985827733934,37.78613712523799
183,180356602,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,2018-05-13,12:20,NORTHERN,-122.41985827733934,37.78613712523799
184,180356442,NON-CRIMINAL,FOUND PROPERTY,Sunday,2018-05-13,12:17,TENDERLOIN,-122.4129305220591,37.783834437414136
185,180356505,ASSAULT,BATTERY,Sunday,2018-05-13,12:15,SOUTHERN,-122.40703905508214,37.7807565183591
186,180356505,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,2018-05-13,12:15,SOUTHERN,-122.40703905508214,37.7807565183591
